name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
Michaelangelo's Italian Food,amenity:fast_food,,,,,,43.575980,-79.748991,node,2098231223,https://www.openstreetmap.org/node/2098231223,"https://www.google.com/maps/search/?api=1&query=43.5759804,-79.7489907"
Milton Fish & Chips,amenity:fast_food,,,,,,43.523733,-79.872946,node,2205280105,https://www.openstreetmap.org/node/2205280105,"https://www.google.com/maps/search/?api=1&query=43.5237334,-79.8729459"
Moga's Pizza,amenity:fast_food,,,,,,43.650915,-79.758510,node,582759025,https://www.openstreetmap.org/node/582759025,"https://www.google.com/maps/search/?api=1&query=43.6509147,-79.7585103"
Moga's Pizza,amenity:fast_food,,,,,,43.734226,-79.707734,node,3237392140,https://www.openstreetmap.org/node/3237392140,"https://www.google.com/maps/search/?api=1&query=43.7342264,-79.7077335"
Mount Royal Pizza,amenity:fast_food,,,,,,43.347874,-79.827447,node,7061727766,https://www.openstreetmap.org/node/7061727766,"https://www.google.com/maps/search/?api=1&query=43.3478741,-79.8274468"
Mr. Pretzels,amenity:fast_food,,,,,,43.348607,-79.794636,node,6629375222,https://www.openstreetmap.org/node/6629375222,"https://www.google.com/maps/search/?api=1&query=43.3486072,-79.7946359"
Mr. Puffs Dessert Bar,amenity:fast_food,,,,,,43.715408,-79.721325,node,3852186211,https://www.openstreetmap.org/node/3852186211,"https://www.google.com/maps/search/?api=1&query=43.7154082,-79.7213246"
Mr. Singh’s Pizza,amenity:fast_food,+1 9055004000,5920,Turney Drive,,,43.580486,-79.727481,node,12865611169,https://www.openstreetmap.org/node/12865611169,"https://www.google.com/maps/search/?api=1&query=43.5804858,-79.7274809"
Mr. Souvlaki,amenity:fast_food,,280,Guelph Street,,,43.648611,-79.899704,node,6533004819,https://www.openstreetmap.org/node/6533004819,"https://www.google.com/maps/search/?api=1&query=43.6486113,-79.899704"
Mumma's Burritos,amenity:fast_food,,,,,,43.657960,-79.741509,node,7195543526,https://www.openstreetmap.org/node/7195543526,"https://www.google.com/maps/search/?api=1&query=43.6579597,-79.7415092"
Orange Julius,amenity:fast_food,,,,,,43.699457,-79.822162,node,6546306560,https://www.openstreetmap.org/node/6546306560,"https://www.google.com/maps/search/?api=1&query=43.6994573,-79.8221621"
Orange Julius,amenity:fast_food,,,,,,43.715285,-79.721037,node,6659692326,https://www.openstreetmap.org/node/6659692326,"https://www.google.com/maps/search/?api=1&query=43.7152853,-79.7210374"
Panago,amenity:fast_food,,,,,,43.610329,-79.748508,node,1336834837,https://www.openstreetmap.org/node/1336834837,"https://www.google.com/maps/search/?api=1&query=43.6103285,-79.7485082"
Panera Bread,amenity:fast_food,,,,,,43.449253,-79.702983,node,2595998241,https://www.openstreetmap.org/node/2595998241,"https://www.google.com/maps/search/?api=1&query=43.4492526,-79.702983"
Papa John's,amenity:fast_food,,,,,,43.540387,-79.739751,node,3762011812,https://www.openstreetmap.org/node/3762011812,"https://www.google.com/maps/search/?api=1&query=43.5403873,-79.7397509"
Papa John's,amenity:fast_food,,,,,,43.345644,-79.795815,node,5376969909,https://www.openstreetmap.org/node/5376969909,"https://www.google.com/maps/search/?api=1&query=43.3456444,-79.795815"
Paradise Chicken,amenity:fast_food,,5618,Tenth Line West,,,43.558932,-79.742836,node,3757673082,https://www.openstreetmap.org/node/3757673082,"https://www.google.com/maps/search/?api=1&query=43.5589322,-79.7428357"
Philthy Philly's,amenity:fast_food,,,,,,43.691699,-79.754279,node,13357916415,https://www.openstreetmap.org/node/13357916415,"https://www.google.com/maps/search/?api=1&query=43.6916992,-79.7542791"
Philthy Philly’s,amenity:fast_food,,,,,,43.523235,-79.899756,node,10934120382,https://www.openstreetmap.org/node/10934120382,"https://www.google.com/maps/search/?api=1&query=43.5232348,-79.8997562"
Pho-Mi 66,amenity:fast_food,,,,,,43.680119,-79.718380,node,4425284265,https://www.openstreetmap.org/node/4425284265,"https://www.google.com/maps/search/?api=1&query=43.6801187,-79.7183798"
Pita & Dish Shawarma,amenity:fast_food,,,,,,43.346084,-79.799657,node,7061114684,https://www.openstreetmap.org/node/7061114684,"https://www.google.com/maps/search/?api=1&query=43.3460837,-79.7996567"
Pita Boss,amenity:fast_food,+1-905-785-1100,,,,,43.583567,-79.778641,node,3976485258,https://www.openstreetmap.org/node/3976485258,"https://www.google.com/maps/search/?api=1&query=43.5835671,-79.7786412"
Pita Factory,amenity:fast_food,,,,,,43.522730,-79.900050,node,3352537308,https://www.openstreetmap.org/node/3352537308,"https://www.google.com/maps/search/?api=1&query=43.52273,-79.9000499"
Pita Land,amenity:fast_food,,,,,,43.714858,-79.722039,node,3852186217,https://www.openstreetmap.org/node/3852186217,"https://www.google.com/maps/search/?api=1&query=43.7148577,-79.7220388"
Pita Land,amenity:fast_food,,,,,,43.707153,-79.787722,node,6546951261,https://www.openstreetmap.org/node/6546951261,"https://www.google.com/maps/search/?api=1&query=43.7071529,-79.7877219"
Pita Nutso,amenity:fast_food,,3450,Dundas Street,Burlington,L7M 4B8,43.390579,-79.824814,node,4632324342,https://www.openstreetmap.org/node/4632324342,"https://www.google.com/maps/search/?api=1&query=43.3905794,-79.8248141"
Pita Pros,amenity:fast_food,,,,,,43.587325,-79.740494,node,4017888658,https://www.openstreetmap.org/node/4017888658,"https://www.google.com/maps/search/?api=1&query=43.5873255,-79.7404945"
Pitso Nutso,amenity:fast_food,,,,,,43.497198,-79.874426,node,2196760321,https://www.openstreetmap.org/node/2196760321,"https://www.google.com/maps/search/?api=1&query=43.497198,-79.8744257"
Pizza,amenity:fast_food,,,,,,43.464615,-79.709831,node,292646070,https://www.openstreetmap.org/node/292646070,"https://www.google.com/maps/search/?api=1&query=43.4646147,-79.7098306"
Pizza & Wings,amenity:fast_food,,,,,,43.426426,-79.726653,node,1568017864,https://www.openstreetmap.org/node/1568017864,"https://www.google.com/maps/search/?api=1&query=43.426426,-79.726653"
Pizza & Wings,amenity:fast_food,,,,,,43.724976,-79.716071,node,11406247525,https://www.openstreetmap.org/node/11406247525,"https://www.google.com/maps/search/?api=1&query=43.7249756,-79.7160715"
Pizza 360,amenity:fast_food,,,,,,43.512453,-79.885124,node,10934196799,https://www.openstreetmap.org/node/10934196799,"https://www.google.com/maps/search/?api=1&query=43.5124533,-79.8851239"
Pizza Bite,amenity:fast_food,,52,Baycliffe Crescent,,,43.676657,-79.824751,node,3942783760,https://www.openstreetmap.org/node/3942783760,"https://www.google.com/maps/search/?api=1&query=43.6766575,-79.8247514"
Pizza Bros,amenity:fast_food,,,,,,43.583233,-79.729146,node,12865642491,https://www.openstreetmap.org/node/12865642491,"https://www.google.com/maps/search/?api=1&query=43.5832326,-79.7291462"
Pizza Cravin,amenity:fast_food,,,,,,43.663613,-79.732120,node,13093244502,https://www.openstreetmap.org/node/13093244502,"https://www.google.com/maps/search/?api=1&query=43.663613,-79.7321202"
Pizza Deport,amenity:fast_food,,,,,,43.675354,-79.806052,node,4004214049,https://www.openstreetmap.org/node/4004214049,"https://www.google.com/maps/search/?api=1&query=43.6753544,-79.8060524"
Pizza Pienza,amenity:fast_food,,,,,,43.396788,-79.709610,node,9813319543,https://www.openstreetmap.org/node/9813319543,"https://www.google.com/maps/search/?api=1&query=43.3967885,-79.7096099"
Pizza Point,amenity:fast_food,,,,,,43.714641,-79.779559,node,6547160014,https://www.openstreetmap.org/node/6547160014,"https://www.google.com/maps/search/?api=1&query=43.7146415,-79.7795592"
Potato Corner,amenity:fast_food,,,,,,43.714874,-79.722080,node,12863283257,https://www.openstreetmap.org/node/12863283257,"https://www.google.com/maps/search/?api=1&query=43.7148742,-79.7220795"
Potluck Caribbean Cuisine,amenity:fast_food,,,,,,43.580107,-79.759051,node,3944582787,https://www.openstreetmap.org/node/3944582787,"https://www.google.com/maps/search/?api=1&query=43.580107,-79.7590511"
Pots & Potatoes,amenity:fast_food,,,,,,43.354642,-79.769220,node,3760804716,https://www.openstreetmap.org/node/3760804716,"https://www.google.com/maps/search/?api=1&query=43.354642,-79.7692197"
Poulet Rouge,amenity:fast_food,,5100,Erin Mills Parkway,,,43.558935,-79.711062,node,6556575936,https://www.openstreetmap.org/node/6556575936,"https://www.google.com/maps/search/?api=1&query=43.5589346,-79.7110617"
Pretzelmaker,amenity:fast_food,,,,,,43.715278,-79.721644,node,6661106805,https://www.openstreetmap.org/node/6661106805,"https://www.google.com/maps/search/?api=1&query=43.7152785,-79.7216437"
Queen's Fish & Chips,amenity:fast_food,+1-905-826-4222,,,,,43.583370,-79.715822,node,3452961419,https://www.openstreetmap.org/node/3452961419,"https://www.google.com/maps/search/?api=1&query=43.5833697,-79.7158222"
Rajdhani Express,amenity:fast_food,,,,,,43.715308,-79.723644,node,6663083622,https://www.openstreetmap.org/node/6663083622,"https://www.google.com/maps/search/?api=1&query=43.7153082,-79.7236438"
RC's Ice Cream,amenity:fast_food,,,,,,43.324769,-79.795716,node,1617384916,https://www.openstreetmap.org/node/1617384916,"https://www.google.com/maps/search/?api=1&query=43.3247688,-79.7957156"
Refuel Juicery,amenity:fast_food,,,,,,43.325643,-79.820319,node,6632464366,https://www.openstreetmap.org/node/6632464366,"https://www.google.com/maps/search/?api=1&query=43.3256425,-79.8203188"
Rendezvous Submarine Shop,amenity:fast_food,,,,,,43.348019,-79.827265,node,7061727764,https://www.openstreetmap.org/node/7061727764,"https://www.google.com/maps/search/?api=1&query=43.3480189,-79.8272648"
Right Wingers,amenity:fast_food,,,,,,43.367492,-79.826656,node,7061058098,https://www.openstreetmap.org/node/7061058098,"https://www.google.com/maps/search/?api=1&query=43.3674916,-79.8266558"
Royal Pizza,amenity:fast_food,+1-905-877-2277,,,,,43.650397,-79.911773,node,6535783954,https://www.openstreetmap.org/node/6535783954,"https://www.google.com/maps/search/?api=1&query=43.6503972,-79.9117727"
Royal Shawarma,amenity:fast_food,,,,,,43.426488,-79.726742,node,1568018573,https://www.openstreetmap.org/node/1568018573,"https://www.google.com/maps/search/?api=1&query=43.4264884,-79.7267415"
Ruby Thai Kitchen,amenity:fast_food,,,,,,43.325901,-79.820515,node,6632464372,https://www.openstreetmap.org/node/6632464372,"https://www.google.com/maps/search/?api=1&query=43.325901,-79.8205151"
Sai Express,amenity:fast_food,,,,,,43.686687,-79.806805,node,6546837482,https://www.openstreetmap.org/node/6546837482,"https://www.google.com/maps/search/?api=1&query=43.6866865,-79.8068051"
Sakis Shawarma & Gyro,amenity:fast_food,,,,,,43.322933,-79.832126,node,4044978961,https://www.openstreetmap.org/node/4044978961,"https://www.google.com/maps/search/?api=1&query=43.3229334,-79.8321264"
Sakura Ichiban,amenity:fast_food,,,,,,43.348627,-79.795002,node,6629399732,https://www.openstreetmap.org/node/6629399732,"https://www.google.com/maps/search/?api=1&query=43.3486267,-79.7950021"
Sakura Ichiban,amenity:fast_food,,,,,,43.325698,-79.820334,node,6632429815,https://www.openstreetmap.org/node/6632429815,"https://www.google.com/maps/search/?api=1&query=43.3256983,-79.8203341"
Sammy's Famous Donairs,amenity:fast_food,,,,,,43.339489,-79.784688,node,7061242989,https://www.openstreetmap.org/node/7061242989,"https://www.google.com/maps/search/?api=1&query=43.3394885,-79.7846876"
Sammy's Famous Old Fashion Chip Wagon,amenity:fast_food,,,,,,43.396265,-79.709420,node,385027472,https://www.openstreetmap.org/node/385027472,"https://www.google.com/maps/search/?api=1&query=43.3962652,-79.7094197"
Second Grill,amenity:fast_food,,,,,,43.557219,-79.756332,node,2014556990,https://www.openstreetmap.org/node/2014556990,"https://www.google.com/maps/search/?api=1&query=43.5572192,-79.7563319"
Sector 17,amenity:fast_food,,,,,,43.655425,-79.743038,node,7320195980,https://www.openstreetmap.org/node/7320195980,"https://www.google.com/maps/search/?api=1&query=43.6554252,-79.7430377"
Shawarma Corner,amenity:fast_food,+1-289-270-0456,,,,,43.523164,-79.899865,node,2253855504,https://www.openstreetmap.org/node/2253855504,"https://www.google.com/maps/search/?api=1&query=43.5231639,-79.8998647"
Shawarma Hut,amenity:fast_food,,,,,,43.588986,-79.722862,node,3456746468,https://www.openstreetmap.org/node/3456746468,"https://www.google.com/maps/search/?api=1&query=43.5889858,-79.7228617"
Shawarma King,amenity:fast_food,,,,,,43.676302,-79.769358,node,7195548288,https://www.openstreetmap.org/node/7195548288,"https://www.google.com/maps/search/?api=1&query=43.6763016,-79.7693583"
Shawarma Queen,amenity:fast_food,,,,,,43.703553,-79.784689,node,6546952104,https://www.openstreetmap.org/node/6546952104,"https://www.google.com/maps/search/?api=1&query=43.7035527,-79.784689"
Shawarma Royale,amenity:fast_food,,,,,,43.634510,-79.787061,node,7249184940,https://www.openstreetmap.org/node/7249184940,"https://www.google.com/maps/search/?api=1&query=43.6345097,-79.7870611"
Smoke's Poutinerie,amenity:fast_food,,,,,,43.679966,-79.718584,node,9777700663,https://www.openstreetmap.org/node/9777700663,"https://www.google.com/maps/search/?api=1&query=43.6799661,-79.7185836"
Sona Grill,amenity:fast_food,,,,,,43.321366,-79.834243,node,7770691980,https://www.openstreetmap.org/node/7770691980,"https://www.google.com/maps/search/?api=1&query=43.3213658,-79.834243"
Souperlicious,amenity:fast_food,,,,,,43.714459,-79.779370,node,6547160011,https://www.openstreetmap.org/node/6547160011,"https://www.google.com/maps/search/?api=1&query=43.7144593,-79.7793695"
South Street Burger,amenity:fast_food,,,,,,43.388862,-79.748288,node,2022283983,https://www.openstreetmap.org/node/2022283983,"https://www.google.com/maps/search/?api=1&query=43.3888624,-79.7482878"
Sprouts,amenity:fast_food,,,,,,43.610439,-79.748603,node,1336832968,https://www.openstreetmap.org/node/1336832968,"https://www.google.com/maps/search/?api=1&query=43.610439,-79.748603"
Sub Corner,amenity:fast_food,,,,,,43.354122,-79.770206,node,1713655355,https://www.openstreetmap.org/node/1713655355,"https://www.google.com/maps/search/?api=1&query=43.3541219,-79.770206"
Sub Inspector,amenity:fast_food,,,,,,43.696255,-79.749201,node,934384610,https://www.openstreetmap.org/node/934384610,"https://www.google.com/maps/search/?api=1&query=43.6962548,-79.7492011"
Sultan's Wings & Kabob Shop,amenity:fast_food,,,,,,43.355901,-79.845175,node,7061674983,https://www.openstreetmap.org/node/7061674983,"https://www.google.com/maps/search/?api=1&query=43.355901,-79.8451754"
Sushi Shop,amenity:fast_food,,,,,,43.575373,-79.829195,node,13869524723,https://www.openstreetmap.org/node/13869524723,"https://www.google.com/maps/search/?api=1&query=43.5753728,-79.8291948"
T.O’s Kathi Roll Eatery/Holy Shakes,amenity:fast_food,,,,,,43.595718,-79.786508,node,1714830114,https://www.openstreetmap.org/node/1714830114,"https://www.google.com/maps/search/?api=1&query=43.5957183,-79.7865084"
Tahini’s,amenity:fast_food,,,,,,43.598427,-79.783953,node,3976539730,https://www.openstreetmap.org/node/3976539730,"https://www.google.com/maps/search/?api=1&query=43.5984269,-79.783953"
Taste of Greek,amenity:fast_food,,,,,,43.699149,-79.822486,node,2324930390,https://www.openstreetmap.org/node/2324930390,"https://www.google.com/maps/search/?api=1&query=43.6991486,-79.8224861"
Taste of Mediterranean,amenity:fast_food,,,,,,43.507978,-79.861934,node,2199789826,https://www.openstreetmap.org/node/2199789826,"https://www.google.com/maps/search/?api=1&query=43.5079778,-79.8619339"
Tasty Hunan Cuisine,amenity:fast_food,,,,,,43.562586,-79.710680,node,10769824005,https://www.openstreetmap.org/node/10769824005,"https://www.google.com/maps/search/?api=1&query=43.5625863,-79.71068"
Taza Express,amenity:fast_food,,,,,,43.551701,-79.716564,node,12534415701,https://www.openstreetmap.org/node/12534415701,"https://www.google.com/maps/search/?api=1&query=43.5517008,-79.7165636"
Teriyaki Experience,amenity:fast_food,,,,,,43.610747,-79.749025,node,1336829825,https://www.openstreetmap.org/node/1336829825,"https://www.google.com/maps/search/?api=1&query=43.610747,-79.749025"
Teriyaki Experience,amenity:fast_food,,,,,,43.325488,-79.820603,node,6632464363,https://www.openstreetmap.org/node/6632464363,"https://www.google.com/maps/search/?api=1&query=43.3254884,-79.8206031"
The Flavour Fox,amenity:fast_food,,,,,,43.394139,-79.710635,node,385027425,https://www.openstreetmap.org/node/385027425,"https://www.google.com/maps/search/?api=1&query=43.3941392,-79.7106346"
The Wingery,amenity:fast_food,,,,,,43.372945,-79.809431,node,7061051902,https://www.openstreetmap.org/node/7061051902,"https://www.google.com/maps/search/?api=1&query=43.3729453,-79.8094306"
Tinnel's Patties,amenity:fast_food,,,,,,43.655266,-79.743404,node,7320195983,https://www.openstreetmap.org/node/7320195983,"https://www.google.com/maps/search/?api=1&query=43.6552656,-79.7434045"
